dataset,origin,timestamp,spectral_entropy,acf24,acf168,level_shift,gain_pct_f0
bike,4704,2012-07-30T00:00:00,0.5862139161090465,0.7662078546236186,0.9009897345443858,0.18281152961034303,4.533032720628326
bike,4728,2012-07-31T00:00:00,0.5718238931095105,0.7159491926633292,0.9002342192166788,0.17620499248295265,2.3350724025431546
bike,4752,2012-08-01T00:00:00,0.5447230591690995,0.7245697281002359,0.8967322245616967,0.14079409641300336,2.958448453702593
bike,4776,2012-08-02T00:00:00,0.526569280113759,0.7336764649286218,0.9146931726225185,0.05602447625605976,0.6737826033920089
bike,4800,2012-08-03T00:00:00,0.534234697522935,0.7392275349526309,0.9145453959091465,0.04955844696567088,-0.4685500015690701
bike,4824,2012-08-04T00:00:00,0.5405833397815892,0.7666391528368075,0.9252329240207133,0.019674713841262376,0.6504193414992471
bike,4848,2012-08-05T00:00:00,0.541085816869064,0.7642075017756118,0.9669113067304431,0.04488669525526387,5.239861976838124
bike,4872,2012-08-06T00:00:00,0.5507945562091581,0.81866260349389,0.9563954329529487,0.05530933597106804,1.3711169316675407
bike,4896,2012-08-07T00:00:00,0.5434644385553172,0.7822530370909586,0.9531782271370308,0.046432484031277095,0.9415711619092197
bike,4920,2012-08-08T00:00:00,0.523140375827183,0.7822028600842927,0.9495617374617873,0.019670575194981228,1.679511200428517
bike,4944,2012-08-09T00:00:00,0.5138071071093817,0.7877219085160996,0.951129014533189,0.033038175051654156,3.446960919153262
bike,4968,2012-08-10T00:00:00,0.5249773442794958,0.7929795180188428,0.9530188761322893,0.05767379233324639,7.982532509151688
bike,4992,2012-08-11T00:00:00,0.530827420356119,0.815117063377001,0.935698600877324,0.059305525149274174,3.507430746039754
bike,5016,2012-08-12T00:00:00,0.5266411096846715,0.7611250061261744,0.9264245081880462,0.0541667642147021,3.3746021927903698
bike,5040,2012-08-13T00:00:00,0.5331670269682935,0.8261799432430307,0.9286868350579867,0.0836987782298845,6.546899803433186
bike,5064,2012-08-14T00:00:00,0.5251374280081862,0.7854082884425078,0.9280847603013931,0.06920277082155699,2.9639766920989676
bike,5088,2012-08-15T00:00:00,0.5115871688490368,0.7832937927397106,0.9238297458594904,0.04614564156617764,0.49997631033572976
bike,5112,2012-08-16T00:00:00,0.5205040317367876,0.7811954635937746,0.9229655512238372,0.03094425476477051,4.2455625074448085
bike,5136,2012-08-17T00:00:00,0.5379993855941527,0.7857589524038228,0.9235619189740374,0.02149011399905644,4.245954197287729
bike,5160,2012-08-18T00:00:00,0.5407597308626055,0.81265426208074,0.9239177253932946,0.048089413272557814,12.283297618418505
bike,5184,2012-08-19T00:00:00,0.5363995402124786,0.781600949370796,0.9308427173011284,0.10026538456828345,10.58237718673854
bike,5208,2012-08-20T00:00:00,0.5419775970041147,0.7628995891602338,0.8775490768602151,0.011798179774949144,0.8998985682727159
bike,5232,2012-08-21T00:00:00,0.5332589803245036,0.7335281633084425,0.8741771059666702,0.018517634498970783,-0.668627373416887
bike,5256,2012-08-22T00:00:00,0.5225388413048919,0.7300212568471279,0.8707404646126905,0.0228380978736396,0.597961460533462
bike,5280,2012-08-23T00:00:00,0.5342645806180877,0.7283423784635157,0.8667835922854273,0.02893085312039299,2.6194561848870395
bike,5304,2012-08-24T00:00:00,0.5575161826024242,0.741189512846298,0.865285345004519,0.034020139736987316,-0.8717097686343946
bike,5328,2012-08-25T00:00:00,0.5712168400351529,0.7775142539451916,0.8859910604052121,0.05726746078100898,8.5446116697425
bike,5352,2012-08-26T00:00:00,0.5759328328549782,0.7336628901860178,0.8932474747020758,0.14243046877144996,3.405869800359006
bike,5376,2012-08-27T00:00:00,0.5805571735597511,0.7662614398961201,0.8914454806273495,0.07437615540145083,6.86809791068551
bike,5400,2012-08-28T00:00:00,0.5672462024494944,0.723293677072432,0.8914857216833758,0.07576947431883226,-0.9430394704670289
bike,5424,2012-08-29T00:00:00,0.5385793878302817,0.7247288580710748,0.8955782369495484,0.07993245453706492,0.2074121328063452
bike,5448,2012-08-30T00:00:00,0.5255325545196707,0.7228313309724199,0.8947850297276875,0.07097413389471272,0.2121248427095545
bike,5472,2012-08-31T00:00:00,0.5401780606528783,0.7272322545396857,0.9007574300685084,0.08328439981087729,5.184198526467229
bike,5496,2012-09-01T00:00:00,0.5550248944006373,0.7598912134995977,0.8917004526008426,0.05462688656999747,8.560600790520114
bike,5520,2012-09-02T00:00:00,0.5650773170681817,0.792390635808797,0.9009394892965319,0.04625033614916857,-13.370886383933367
bike,5544,2012-09-03T00:00:00,0.5710665157087681,0.8379368004711211,0.9005958825711238,0.08263149694164382,-13.430895939221084
bike,5568,2012-09-04T00:00:00,0.5583181538407738,0.8344930164454546,0.850136652845273,0.1658875923257647,28.696403173125173
bike,5592,2012-09-05T00:00:00,0.532490211068508,0.7897197293750562,0.8564071095464498,0.17398502828640558,-0.03257279010149482
bike,5616,2012-09-06T00:00:00,0.5265117220048979,0.7921825843161298,0.8486278653400042,0.15930774148631924,0.6602105764179704
bike,5640,2012-09-07T00:00:00,0.5351294531577726,0.7917484304586635,0.8376181959799692,0.15785683089876384,14.576262543262994
bike,5664,2012-09-08T00:00:00,0.536858909745607,0.8155209104440819,0.8208659153360511,0.11947556020950943,6.01039659970708
bike,5688,2012-09-09T00:00:00,0.5301828677895364,0.7666753818952188,0.775381331667113,0.041524834439789764,0.07253666747215576
bike,5712,2012-09-10T00:00:00,0.5410644164659317,0.7916951994473637,0.8178322373229411,0.06370652293553894,76.38699634516595
bike,5736,2012-09-11T00:00:00,0.5559718030660888,0.7449992640713947,0.8504003003701179,0.21000033840018284,0.8821012583396192
bike,5760,2012-09-12T00:00:00,0.5636403978213774,0.7488747740056461,0.8515189682796542,0.20834536109130303,2.269245894830322
household,3864,2008-06-10T00:00:00,0.807061075092562,0.24299349306797974,0.27821027133480186,0.20724114331580837,1.9770381237773373
household,3888,2008-06-11T00:00:00,0.8030050512596569,0.2282590058966025,0.29528114770113767,0.1335532436407446,1.2837662323286287
household,3912,2008-06-12T00:00:00,0.8079774493000321,0.24013825447362133,0.3326000475785992,0.08321081589249502,3.213911459405469
household,3936,2008-06-13T00:00:00,0.8204221023198373,0.23557306930354258,0.32391201543318443,0.09844501919844753,0.411706727408197
household,3960,2008-06-14T00:00:00,0.8264211921646689,0.2356432433432544,0.3195617834884293,0.12000690930650451,8.956436849361864
household,3984,2008-06-15T00:00:00,0.825474850272643,0.30271927822089384,0.35271183493270303,0.3128309868986123,0.8617685495908779
household,4008,2008-06-16T00:00:00,0.8205700060387613,0.35646926865503775,0.40710808935530585,0.3483204425659641,-1.4906109423447056
household,4032,2008-06-17T00:00:00,0.8100026051111254,0.3200014906837182,0.39407587976951336,0.33240782201298624,1.4094889375094404
household,4056,2008-06-18T00:00:00,0.7995712395186412,0.32900724889079125,0.38544713818219173,0.32548814743602394,-5.732141415276287
household,4080,2008-06-19T00:00:00,0.7991223174914686,0.29941194857020226,0.3875269915017059,0.38214202343341547,-1.447658356794287
household,4104,2008-06-20T00:00:00,0.803766700273665,0.297473871526419,0.3767664730706253,0.3695855090473008,1.7351285272419656
household,4128,2008-06-21T00:00:00,0.8073755712046642,0.34020138703015057,0.3722748653456882,0.2124808739912265,3.83585478673177
household,4152,2008-06-22T00:00:00,0.8087706535822694,0.3276702094654187,0.4050732810064688,0.1405071985560405,-4.447318941024304
household,4176,2008-06-23T00:00:00,0.8097372823428288,0.3458815523722934,0.4075132313083726,0.0974334837043776,-0.2218018376845361
household,4200,2008-06-24T00:00:00,0.8098660046999184,0.32712682520346226,0.4106581490175256,0.10458391363185568,-4.641391177138515
household,4224,2008-06-25T00:00:00,0.806854570630594,0.3202212541408147,0.362012585955071,0.06849071642180424,8.327601413627036
household,4248,2008-06-26T00:00:00,0.8055082425176809,0.32180549040929596,0.411583552827649,0.04403338739663697,10.988674647664988
household,4272,2008-06-27T00:00:00,0.8077579790130128,0.34540193251899765,0.41379666712976215,0.08180238453715798,0.6273457224854185
household,4296,2008-06-28T00:00:00,0.8080330142896626,0.32922671444491497,0.4287935012759032,0.09588047692028906,-20.276245114980483
household,4320,2008-06-29T00:00:00,0.8033901303971034,0.2941918614328473,0.45119482890960705,0.19832351018117336,-3.768949627390615
household,4344,2008-06-30T00:00:00,0.801689787651249,0.3200818004178936,0.3379006440838034,0.13899942875906734,-3.3312707195914038
household,4368,2008-07-01T00:00:00,0.8020680548123076,0.310725307935353,0.3025756401285577,0.1512966642692549,-3.5767642108566227
household,4392,2008-07-02T00:00:00,0.8035146615249511,0.3127992099848713,0.373148690661539,0.2562535619753647,-9.961497850669025
household,4416,2008-07-03T00:00:00,0.8075348376952058,0.28904200233824373,0.3077956563151537,0.2616875479489218,-4.991102409542428
household,4440,2008-07-04T00:00:00,0.8137121765698916,0.2488306245614934,0.29724705040101573,0.24578971831120652,-8.84720286635633
household,4464,2008-07-05T00:00:00,0.8179050061965416,0.2755468039268488,0.2688139119015829,0.39773158198520686,-4.685419594147869
household,4488,2008-07-06T00:00:00,0.8141361241461291,0.24467450709273314,0.24226134977155794,0.312945144567637,1.3702255290875733
household,4512,2008-07-07T00:00:00,0.8109995453146734,0.29785425285966594,0.2671035820199905,0.051574685726373776,-3.7109064290710725
household,4536,2008-07-08T00:00:00,0.8175225210607789,0.2515249898083219,0.27537154931621954,0.019597785491502182,-6.553776103704362
household,4560,2008-07-09T00:00:00,0.8259859718657454,0.24050584939454978,0.23173042286013942,0.10213947984454355,6.321750707809039
household,4584,2008-07-10T00:00:00,0.8314481647680529,0.24715591429530065,0.21625895830570951,0.14014680411744523,5.433984536573767
household,4608,2008-07-11T00:00:00,0.8342364801587997,0.26554155852654293,0.1942948351159851,0.12469619684554746,9.237543888257148
household,4632,2008-07-12T00:00:00,0.833792182406323,0.2947635192853685,0.22326208343539197,0.15898411628175402,7.473821439549974
household,4656,2008-07-13T00:00:00,0.8305727116887593,0.2684548272641357,0.29850963273614295,0.1404297379746552,-3.5837036592713956
household,4680,2008-07-14T00:00:00,0.8314414062061193,0.23959083306671292,0.32201188950512594,0.10182256297538837,2.7155027692009526
household,4704,2008-07-15T00:00:00,0.8313705009049641,0.25116105138219025,0.3575331394149778,0.10698576896813951,1.3337286142365758
household,4728,2008-07-16T00:00:00,0.8303348670386321,0.2441222930675534,0.36033174636529847,0.044434685509948384,1.6248954460441718
household,4752,2008-07-17T00:00:00,0.8362851947989098,0.22107959414849077,0.3573019212424815,0.05834540399679018,0.3768076997913823
household,4776,2008-07-18T00:00:00,0.8501525935831524,0.20731060637390386,0.37791330746703944,0.027998918917126924,-3.7406481728582666
household,4800,2008-07-19T00:00:00,0.8627505947068688,0.2129619583651488,0.34775335502955895,0.08585509155042316,-0.6080519352223667
household,4824,2008-07-20T00:00:00,0.8666937493030744,0.14282920364406743,0.2813490079669616,0.1466264948319355,0.7077773474358968
household,4848,2008-07-21T00:00:00,0.8674916484539859,0.16815578866441624,0.29833858344763414,0.08132595881055463,0.25540962513653775
household,4872,2008-07-22T00:00:00,0.8657788118536778,0.15374547815914152,0.29928666959321615,0.10540160916735705,-0.6921244328298058
household,4896,2008-07-23T00:00:00,0.865355722869334,0.1518010467451526,0.3040256803493297,0.16122378855527894,-1.1060191842396956
household,4920,2008-07-24T00:00:00,0.8701759748351162,0.1469640543677978,0.3116145937494815,0.23131592326894693,0.34528368597272946
household,4944,2008-07-25T00:00:00,0.8727375629344478,0.14605239933487935,0.2586621419539583,0.30035914691042326,1.9066363380510116
household,4968,2008-07-26T00:00:00,0.8724145145351947,0.17195097842054952,0.2980577637910452,0.31035310095366375,-3.9151258297540514
household,4992,2008-07-27T00:00:00,0.8700030655677776,0.17092827286431822,0.33643095192170236,0.32818402865486995,-9.596738317504023
household,5016,2008-07-28T00:00:00,0.8631210156559646,0.18680470813427363,0.2868490267212592,0.23121468237822476,-1.962510370126152
household,5040,2008-07-29T00:00:00,0.8536569659606538,0.1751728967720966,0.2342897015344322,0.2159294953133194,-1.3625290680213813
household,5064,2008-07-30T00:00:00,0.8451988200307897,0.17838143993725566,0.20541500715826988,0.11983985399769696,5.696892820929912
household,5088,2008-07-31T00:00:00,0.8435361074378248,0.20008954332654477,0.21988410309069106,0.16662928848890562,10.59656035383978
household,5112,2008-08-01T00:00:00,0.8538762283172354,0.2873439519505165,0.28937137963918025,0.22545800743990096,-0.7743920561927113
household,5136,2008-08-02T00:00:00,0.8575873013435127,0.2846856604964635,0.27213485502771184,0.31877926577043764,-1.142361125033828
household,5160,2008-08-03T00:00:00,0.849800634361136,0.29489743326655965,0.19583692843076467,0.32504261622157343,-0.8864519933325352
household,5184,2008-08-04T00:00:00,0.8330929363335531,0.31038071284148155,0.1557482173837711,0.18726168323333392,3.853834245190541
household,5208,2008-08-05T00:00:00,0.8148641323983119,0.27289638101908176,0.14469045018739196,0.15817725544380556,5.896837828820364
household,5232,2008-08-06T00:00:00,0.8017230285036123,0.22473179436628332,0.1508610213372302,0.10007122179430958,-0.29956088400794956
household,5256,2008-08-07T00:00:00,0.7910643101702381,0.20844244486102256,0.09432387292428923,0.19035997633826923,3.217213430225722
household,5280,2008-08-08T00:00:00,0.7841962909531355,0.20651717628419047,-0.006660451091141259,0.4158034703438771,3.566164896770559
household,5304,2008-08-09T00:00:00,0.7798460615196621,0.23507457757779282,0.047427287077603034,0.577287020933486,0.13972928309651514
household,5328,2008-08-10T00:00:00,0.7772134642295627,0.2578508832964943,0.05350097824003952,0.5118936652168704,-0.563789980303932
household,5352,2008-08-11T00:00:00,0.7826774028133497,0.27813836235073364,0.07205311657051933,0.3849052148133545,4.579232990907249
household,5376,2008-08-12T00:00:00,0.7957870562339368,0.2920552246505687,0.11819935726020628,0.5002718845342884,1.6624765068039158
household,5400,2008-08-13T00:00:00,0.8097467021675726,0.24871178684176037,0.031598848988079936,0.49677614298389267,1.0240749768797448
household,5424,2008-08-14T00:00:00,0.8215619663897932,0.06038747083157686,0.02116676333832057,0.46116740605180145,1.3717138481895852
household,5448,2008-08-15T00:00:00,0.8244424596174753,0.05435514526263284,0.02104552320091014,0.4362707807553768,0.17443102726653684
household,5472,2008-08-16T00:00:00,0.8266001906753289,0.09334994690483904,-0.011980505789172593,0.3414269984706512,1.3694782193627237
household,5496,2008-08-17T00:00:00,0.8414930347912422,0.09722221356041988,0.04165944642382954,0.4030327008010691,0.25260036695316707
household,5520,2008-08-18T00:00:00,0.8430235747444019,0.1285551467007647,0.06832320288523007,0.4502940851853112,-0.41406906696207746
household,5544,2008-08-19T00:00:00,0.8621236153331191,0.12289079982547083,0.04892868709220881,0.47020762528571114,-1.1663704456549944
household,5568,2008-08-20T00:00:00,0.8241913065319202,0.13637545360880496,-0.004916792333006265,0.5308109349591286,0.05384627322185057
household,5592,2008-08-21T00:00:00,0.7819652271740235,0.1353724164832365,0.027399655276339488,0.4636145193780471,1.2957922680586904
household,5616,2008-08-22T00:00:00,0.7392362163572801,0.12508543324304855,0.050773916528018194,0.373706636888133,0.27659428414766585
household,5640,2008-08-23T00:00:00,0.6849945656385484,0.16639522421477457,0.053913899737254856,0.32677126515638394,0.6998029700857042
household,5664,2008-08-24T00:00:00,0.6490974547682902,0.2008560868927784,-0.005144695214391849,0.364408988037607,-0.14479777876755576
household,5688,2008-08-25T00:00:00,0.6421770897409769,0.2149293657818474,0.055080444634642726,0.34818971984346286,0.9774416680708079
household,5712,2008-08-26T00:00:00,0.6564498777269678,0.23271090104047118,0.020638220803262115,0.31981470599559786,-0.684297911612088
household,5736,2008-08-27T00:00:00,0.6869776588235627,0.23515087797025522,0.029249434490678565,0.3419383113821749,0.5469951762643831
household,5760,2008-08-28T00:00:00,0.7187872104298193,0.23897875628232523,0.006434057962552444,0.34489688342496516,0.022145129696074763
